brand,product_name,price
EVGA,EVGA SuperClocked 02G-P4-3662-KR G-SYNC Support GeForce GTX 660 Ti 2GB 192-bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,365.00
ASUS,ASUS GeForce GT 1030 90YV0AU0-M0NA00 2GB 64-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card,150.59
MSI,MSI GeForce GTX 1660 SUPER Gaming X 6GB GDDR6 192-bit HDMI/DP Support PCI Express 3.0 x16 DirectX 12 Dual Fan VR Ready Graphics Card,817.21
GIGABYTE,"GIGABYTE AORUS GeForce RTX 2060 SUPER 8G (rev. 2.0) Graphics Card, 3 x WINDFORCE Stack Fans, 8GB 256-Bit GDDR6, GV-N206SAORUS-8GC REV2.0 Video Card","1,398.86"
GIGABYTE,GIGABYTE Radeon RX 5500 XT 8GB GDDR6 PCI Express 4.0 x8 ATX Video Card GV-R55XTD6-8GD,744.90
sakose,GIGABYTE GeForce GT 1030 2GB GDDR5 PCI Express 3.0 x16 Video Card GV-N1030OC-2GI,159.00
EVGA,EVGA 03G-P4-3784-KR G-SYNC Support GeForce GTX 780 3GB 384-Bit GDDR5 PCI Express 3.0 SLI Support Dual FTW w/ EVGA ACX Cooler Video Card,475.00
MSI,MSI GeForce RTX 2060 SUPER 8GB GDDR6 PCI Express 3.0 x16 Video Card RTX 2060 SUPER VENTUS OC,"1,139.00"
PowerColor,PowerColor Radeon RX 550 2GB GDDR5 PCI Express 3.0 CrossFireX Support ATX Video Card AXRX 550 2GBD5-DHA/OC,159.99
MSI,MSI GeForce 210 DirectX 10.1 N210-MD1G/D3 1GB 64-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Ready Video Card,69.99
ASUS,ASUS ROG Strix GeForce GTX 1650 Overclocked 4GB Edition HDMI 2.0 DP 1.4 Gaming Graphics Card (ROG-STRIX-GTX1650-O4G-GAMING),530.20
MSI,MSI Gaming GeForce RTX 3090 24GB GDDR6X PCI Express 4.0 SLI Support Video Card RTX 3090 GAMING X TRIO 24G,"3,450.98"
GIGABYTE,GIGABYTE GeForce GTX 1050 Ti GDDR5 GV-N105TD5-4GD 4GB PCI Express 3.0 x16 ATX Graphics Card,386.85
ZOTAC,"ZOTAC GAMING GeForce GTX 1650 OC 4GB GDDR6 128-bit Gaming Graphics Card, Super Compact, ZT-T16520F-10L",479.99
GIGABYTE,GIGABYTE Gaming GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-N3070GAMING OC-8GD (REV 2.0),"1,237.00"
ASUS,ASUS ROG Strix GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card ROG-STRIX-RTX3070TI-O8G-GAMING,"1,884.99"
MSI,GEFORCE GTX 1650 D6 VENTUS XS OCV2  4GB GDDR6 Video Card,389.99
MSI,MSI Radeon R9 270X 2GB GDDR5 PCI Express 3.0 x16 CrossFireX Support Video Card R9 270X GAMING 2G,454.00
EVGA,EVGA 6 GeForce 6200 512MB DDR2 PCI 2.1 Video Card 512-P1-N402-LR,125.00
XFX,XFX Double D Radeon HD 6870 1GB GDDR5 PCI Express 2.1 x16 CrossFireX Support Video Card with Eyefinity HD-687A-ZDFC,285.00
Diamond Multimedia,DIAMOND Radeon HD 5450 1GB GDDR3 PCI Express 2.1 x16 CrossFireX Support Low Profile Video Card 5450PE31G,69.68
ASRock,"ASRock Radeon RX 6700 XT Phantom Gaming D Graphic Card, 12GB GDDR6 VRAM, AMD RDNA2 (RX6700XT PGD 12GO)","1,198.59"
NVIDIA,24GB HP nVIDIA Tesla M40 GDDR5 PCI Express 3.0 x16 Graphic Card P8Y46A 839949-001,904.00
GTCODESTAR,Gigabyte GeForce GT 710 2GB 64-Bit DDR3 PCI Express 2.0 x 8 Low Profile Video Card GV-N710D3-2GL,94.26
NVIDIA,NVIDIA GeForce GTX 580 Graphic Card - 772 MHz Core - 1.50 GB GDDR5 - PCI Express 2.0 x16 - Dual Slot Space Required,390.00
XFX,"XFX SPEEDSTER MERC319 AMD Radeon RX 6700 XT BLACK Gaming Graphics Card with 12GB GDDR6 HDMI 3xDP, AMD RDNA 2 (RX-67XTYTBDP)","1,425.99"
ZOTAC,"ZOTAC GAMING GeForce RTX 2080 SUPER Triple Fan 8GB GDDR6 256-bit 15.5 Gbps Gaming Graphics Card, IceStorm 2.0, Active Fan Control, Spectra Lighting, ZT-T20820H-10P","1,504.00"
,Low Profile Video Card GeForce GT 710 DirectX 12 GT 710 2GD3H LP 2GB 64-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Video Card,58.57
MSI,MSI GeForce GTX 1080 8GB GDDR5X PCI Express 3.0 x16 SLI Support ATX Video Card GeForce GTX 1080 SEA HAWK,"1,175.00"
MSI,MSI Gaming Radeon RX 6700 XT 12GB GDDR6 PCI Express 4.0 x16 Video Card RX 6700 XT GAMING X 12G,"1,098.64"
Corn Electronics,"CORN Radeon RX 6700 XT DirectX 12 Ultimate 12G D6 12GB 192-Bit GDDR6 PCI Express 4.0 x16 Video Card, White/Blue Limited Edition GPU, ARGB Graphics Card","1,449.99"
XFX,"XFX SPEEDSTER MERC319 AMD Radeon RX 6700 XT BLACK Gaming Graphics Card with 12GB GDDR6 HDMI 3xDP, AMD RDNA 2 (RX-67XTYTBDP)","1,425.99"
ASRock,"ASRock Radeon RX 6700 XT Phantom Gaming D Graphic Card, 12GB GDDR6 VRAM, AMD RDNA2 (RX6700XT PGD 12GO)","1,198.59"
,Low Profile Video Card GeForce GT 710 DirectX 12 GT 710 2GD3H LP 2GB 64-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Video Card,58.57
GIGABYTE,GIGABYTE GeForce GTX 1080 Ti 11GB GDDR5X PCI Express 3.0 x16 ATX Video Card GV-N108TGAMINGOC BLACK-11GD,"1,392.00"
EVGA,EVGA GeForce GTX 670 2GB GDDR5 PCI Express 3.0 x16 SLI Support Video Card 02G-P4-2670-KR,366.00
EVGA,EVGA 04G-P4-3768-KR G-SYNC Support GeForce GTX 760 FTW 4GB 256-bit GDDR5 PCI Express 3.0 SLI Support Video Card w/ EVGA ACX Cooler,430.00
MSI,MSI Radeon R9 380 4GB GDDR5 CrossFireX Support ATX Video Card R9 380 4GD5T OC,599.00
"PNY Technologies, Inc.",PNY GeForce GT 1030 2GB (VCGGT10302PB),289.00
Corn Electronics,GF FX 5500 FX5500 256 MB PCI Desktop Video Graphics Card Vga Nvidia Chipset,47.99
Corn Electronics,"CORN GTX 960 128-Bit 4GB GDDR5 Graphic Card with dual fans DirectX11 Video Card GPU PCI Express 3.0 DP/DVI-D/HDMI,Play for LOL,PUBG,OW,Apex,CSGO etc.",269.99
VisionTek,VISIONTEK 901278 RADEON RX560 4GB GDDR5 4M,222.09
yeston,"Yeston AMD Radeon RX 550 Graphics Card(FAST SHIPPING within 7-9 DAYS), 4GB 128-Bit GDDR5 PCI Express 3.0 x 8, VGA/HDMI/DVI-D Tri-ports, DirectX 12, OpenGL 4.5, Low Profile GPU, Desktop Video Card",217.78
GIGABYTE,GIGABYTE GeForce RTX 2080 SUPER 8GB GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card GV-N208SGAMINGOC WB-8GD,"1,709.98"
,"GIGABYTE GeForce GT 1030 Low Profile 2GB, GV-N1030D5-2GL",145.95
GIGABYTE,GIGABYTE GeForce RTX 2060 SUPER 8GB GDDR6 PCI Express 3.0 x16 ATX Video Card GV-N206SGAMING OC-8GD v2.0,"1,358.00"
ASUS,ASUS ROG Strix GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card ROG-STRIX-RTX3070TI-O8G-GAMING,"1,449.88"
,ASRock Challenger ITX Radeon RX 6600 XT 8GB GDDR6 PCI Express 4.0 Video Card RX6600XT CLI 8G,882.25
Corn Electronics,CORN GeForce RTX 3090 NB-V Graphics Card,"3,199.99"
PowerColor,PowerColor RED DEVIL Golden Radeon RX 580 8GB GDDR5 PCI Express 3.0 CrossFireX Support ATX Video Card AXRX 580 8GBD5-3DHG/OC,953.40
ASUS,ASUS Radeon HD 6850 1GB GDDR5 PCI Express 2.1 x16 CrossFireX Support Video Card with Eyefinity EAH6850 DC/2DIS/1GD5/V2,244.00
MSI,MSI GeForce GTX 950 2GB GDDR5 PCI Express 3.0 x16 SLI Support ATX ARMOR 2X Video Card GTX 950 2GD5T OC,430.00
MSI,MSI GeForce RTX 2080 SUPER DirectX 12 RTX 2080 Super Gaming X TRIO 8GB 256-Bit GDDR6 PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,"1,720.00"
,MINGYING GTX 750TI 2GBD5  GeForce GTX 750 Ti  2GB  GDDR5 128-Bit GDDR5 PCI Express 3.0 Gaming Video Card 2560 * 1600 60Hz DVI HDMI VGA,170.18
,FOR Dell ATI Radeon X600 128MB DDR SDRAM PCI Express x16 Video Card CD453 H9142,32.01
DOBACNER,"DOBACNER AMD Radeon RX 560 Graphics Card 4GB 128-Bit GDDR5 PCI Express 3.0 x 8, VGA/HDMI/DVI-D Tri-ports, DirectX 12, OpenGL 4.5, Low Profile GPU, Desktop Gaming Video Car",229.00
MSI,MSI GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti GAMING X 4G 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready ATX Video Card,386.29
GIGABYTE,"GIGABYTE AORUS GeForce RTX 3090 XTREME WATERFORCE WB 24G Graphics Card, WATERFORCE Water Block Cooling System, 24GB 384-bit GDDR6X, GV-N3090AORUSX WB-24GD Video Card,NOT LHR","3,513.64"
MSI,"MSI GeForce GTX 1660 SUPER GAMING X Video Card,6GB 192-bit GDDR6 PCI Express 3.0,1830MHz Core Frequency,1×HDMI Interface, 3×DisplayPort Interface",799.00
DELL,"FM351 - Dell 256MB Radeon HD 2400 XT Full Height, Graphics Card",19.38
Corn Electronics,"RADEON RX 5500 XT 8G D6 Graphics Card, 8GB 128-bit GDDR6, Support PCI Express 4.0, 1717MHz Core Frequency and 14000MHz Memory Frequency, 1×HDMI, 3×DisplayPort",639.99
MSI,MSI Mech Radeon RX 6700 XT 12GB GDDR6 PCI Express 4.0 Video Card RX 6700 XT MECH 2X 12G,"1,122.80"
GIGABYTE,"GIGABYTE GTX 1660 SUPER OC 6G Video Card,6GB 192-bit GDDR6 PCI Express 3.0 x16,1830MHz Core Frequency,1×HDMI interface, 3×DisplayPort interface",739.99
PowerColor,"PowerColor Red Devil AMD Radeon RX 6800 XT Gaming Graphics Card with 16GB GDDR6 Memory, Powered by AMD RDNA 2, HDMI 2.1 (AXRX 6800XT 16GBD6-3DHE/OC)","1,717.95"
MSI,MSI GeForce GT 730 2GB GDDR5 PCI Express 2.0 x16 Video Card N730K-2GD5LP/OC,231.00
XFX,XFX Radeon HD 6870 2GB GDDR5 PCI Express 2.1 x16 CrossFireX Support Video Card HD-687X-CNFC,285.00
XFX,XFX GeForce GTX 285 1GB GDDR3 PCI Express 2.0 x16 SLI Support Video Card GX285NZDFF,269.00
,For Dell AMD ATI Radeon HD 6450 PCIe 1GB DDR3 DVI D-Port Full Video Card 3173K,59.97
"PNY Technologies, Inc.",PNY Nvidia Quadro K1200 4GB GDDR5 4x Mini DP Video Graphics Card VCQK1200DVI-PB,341.92
GIGABYTE,GIGABYTE Vision GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 x16 ATX Video Card GV-N306TVISION OC-8GD (REV 2.0),"1,049.99"
EVGA,EVGA SuperClocked 015-P3-1582-AR GeForce GTX 580 (Fermi) 1536MB 384-bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,400.00
MSI,MSI Gaming GeForce GTX 1050 Ti 4GB GDDR5 PCI Express 3.0 x16 ATX Video Card GTX 1050 Ti GAMING X 4G,434.00
MSI,MSI GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti GAMING X 4G 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready ATX Video Card,395.99
GIGABYTE,GIGABYTE GeForce GTX 1660 Ti DirectX 12 GV-N166TOC-6GD 6GB 192-Bit GDDR6 PCI Express 3.0 x16 ATX Video Card,637.67
XFX,XFX Radeon RX 580 GTS XXX Edition 8GB GDDR5 RX-580P8DFD6 Graphics Card,899.99
EVGA,"EVGA GeForce GTX 1060 6GB FTW+ DT GAMING ACX 3.0, 6GB GDDR5, LED, DX12 OSD Support (PXOC), 06G-P4-6366-KR Video Graphics Card",839.00
GIGABYTE,"GIGABYTE GeForce GTX 1650 OC 4G Graphics Card, 2 x WINDFORCE Fans, 4GB 128-Bit GDDR5, GV-N1650OC-4GD Video Card",399.99
MSI,MSI GeForce GT 730 4GB DDR3 PCI Express 2.0 x16 Video Card N730K-4GD3/OCV1,188.09
EVGA,"EVGA GeForce RTX 3070 Ti FTW3 ULTRA GAMING Video Card, 08G-P5-3797-KL, 8GB GDDR6X, iCX3 Technology, ARGB LED, Metal Backplate","1,949.99"
MSI,MSI Ventus GeForce RTX 3090 24GB GDDR6X PCI Express 4.0 SLI Support Video Card RTX 3090 VENTUS 3X 24G,"3,550.98"
MSI,MSI GeForce GTX 560 Ti (Fermi) 1GB GDDR5 PCI Express 2.0 x16 SLI Support Video Card N560GTX-Ti Hawk,284.00
Sapphire Tech,SAPPHIRE Radeon HD 5970 (Hemlock) 2GB GDDR5 PCI Express 2.1 x16 CrossFireX Support Video Card 100280SR,530.00
NVIDIA,NVIDIA GeForce GTX 1070 8GB Founders Edition GDDR5 PCI Express 3.0 Graphics Card,995.00
NVIDIA,EVGA NVIDIA GeForce GTX 960 2GB GDDR5 DVI/HDMI/3DisplayPort pci-e Video,530.00
,"GIGABYTE GeForce GT 1030 Low Profile 2GB, GV-N1030D5-2GL",145.90
Corn Electronics,"INNO3D GEFORCE RTX 2060 Black Gold Supreme Graphics Card, PCI Express 3.0 X16,6GB 192-bit GDDR6",699.99
XFX,"XFX Radeon RX 550 4GB DDR5 Double Dissipation 128-Bit DP HDMI DVI, AMD Graphics Card(RX-550P4PFG5 )",324.89
"PNY Technologies, Inc.",PNY NVIDIA Quadro K4000 3GB GDDR5 DVI DisplayPort HDMI Windows 10 Video Card,219.98
ASUS,"ASUS NVIDIA GeForce GT 710 Graphics Card (PCIe 2.0, 2GB GDDR5 Memory, 4 x HDMI Ports, Single-slot Design, Passive Cooling)",198.98
Sapphire Tech,Sapphire 11306-01-20T Nitro+ AMD Radeon RX 6700 XT Gaming OC Video Card 12GB GDDR6 1x HDMI 3x DisplayPort,"1,226.66"
MSI,MSI GeForce GTX 1060 6GB GDDR5 PCI Express 3.0 x16 ATX Video Card GeForce GTX 1060 6GT V1,839.00
Corn Electronics,GeForce RTX 3070 Ti Chasing The Wind 8G GDDR6 Graphics Card(LHR),"1,499.99"
AMD,"AMD GPU,Radeon RX 590 DirectX 12 RX 590 X ACE 8G 8GB 256-Bit GDDR5 PCI Express x16 HDCP Ready CrossFireX Support Video Card",587.34
EVGA,EVGA GeForce GT 740 Superclocked 4GB GDDR5 PCI Express 3.0 Video Card 04G-P4-3748-KR,485.00
XFX,"XFX RX Vega 56 8GB Video Cards, RX-VEGALDFF6","1,150.00"
GIGABYTE,"GIGABYTE GeForce RTX 2080 Super GAMING OC 8G (Rev 2.0) Graphics Card, 3 x WINDFORCE Fans, 8GB 256-Bit GDDR6, GV-N208SGAMING OC-8GC Video Card","1,581.04"
,ATI Radeon 9200 128MB DDR AGP 4X/8X Video Card 100-436006,55.00
,POWEREDGE 1800 2900 2950 T100 T610 1GB Full Size Height Video Graphics Card,181.97
MSI,MSI Radeon RX 5600 XT 6GB GDDR6 PCI Express 4.0 Video Card RX 5600 XT GAMING MX,"1,155.00"
GIGABYTE,"Gigabyte GeForce GTX 1650 D6 WINDFORCE OC 4G (rev. 2.0) Graphics Card, 172mm Compact Size, 4GB 128-Bit GDDR6, GV-N1656WF2OC-4GD REV2.0 Video Card",439.25
WEIMISEN,"WEIMISEN GEFORCE GT210 PCI-Express 64Bit/1G/GDDR2 VGA*DVI*HDMI 16 CUDA Cores, Core Clock 589MHz Video memory frequency 1000MHz with fan 29W",51.00
Corn Electronics,CORN NVIDIA RTX 2060 6GB GDDR6 1695MHz 192bit 14Gbps Video Card / Graphics Card TU106-200A Dual Fans,759.99
WEIMISEN,"WEIMISEN GEFORCE GT210 PCI-Express 64Bit/1G/GDDR2 VGA*DVI*HDMI 16 CUDA Cores, Core Clock 589MHz Video memory frequency 1000MHz with fan 29W",51.00
GIGABYTE,"Gigabyte GeForce GTX 1650 D6 WINDFORCE OC 4G (rev. 2.0) Graphics Card, 172mm Compact Size, 4GB 128-Bit GDDR6, GV-N1656WF2OC-4GD REV2.0 Video Card",439.25
EVGA,EVGA 256-P1-N400-LR 6200 256MB 64-Bit GDDR2 PCI Video Card,125.00
XFX,XFX Radeon HD 6850 1GB GDDR5 PCI Express 2.1 x16 CrossFireX Support Video Card HD-685X-ZCFC,244.00
EVGA,EVGA GeForce 9500 GT 1GB DDR2 PCI Express 2.0 x16 SLI Support Video Card 01G-P3-N959-TR,204.00
EVGA,EVGA GeForce 9500 GT 512MB DDR2 PCI Express 2.0 x16 SLI Support Video Card 512-P3-N954-TR,171.00
Barco,Barco MXRT-7500 Quad Head PCIe Display Controller Medical Video Graphics Card K9306037 MXRT 7500,504.00
Coolfans,2GB OPTIPLEX 7010 990 980 960 790 780 DELL Half Height Low Profile Video Card,125.99
EVGA,EVGA 01G-P3-1458-TR GeForce GTS 450 (Fermi) FTW 1GB 128-bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,204.00
VisionTek,"Visiontek Radeon 6350 SFF 1GB DDR3 (DVI-I, HDMI, VGA), 900484",72.92
"PNY Technologies, Inc.",PNY XLR8 GeForce GTX 480 (Fermi) 1536MB GDDR5 PCI Express 2.0 x16 SLI Support Video Card VCGGTX480XPB,259.99
,AMD Radeon HD 8570 1GB 128-Bit DDR3 Video Card PCI-e x16 DP/DVI  FOR DELL,75.70
HP,NVIDIA GeForce GT630 2GB Graphics Card HP 684455-002 702084-001 B4J92AT,184.00
ZOTAC,"ZOTAC GAMING GeForce GTX 1660 6GB GDDR5 192-bit Gaming Graphics Card, Super Compact, ZT-T16600K-10M",717.99
GIGABYTE,GIGABYTE Gaming GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 ATX Video Card GV-N306TGAMINGOC PRO-8GD (REV. 3.0),"1,049.99"
GIGABYTE,Gigabyte GeForce GT 710 Low Profile 1 GB GDDR5 Graphics Card (GV-N710D5-1GL),55.89
GIGABYTE,GIGABYTE NVIDIA GeForce RTX 2080 TI TURBO OC 11GB (Rev. 2.0) GDDR6 HDMI/3DisplayPort/USB Type-C PCI-Express Video Card,"2,155.00"
yeston,"Yeston Radeon RX 550 4G D5 TF Gaming Graphics Card Video Card GPU Fan Edition, 4G/128bit/GDDR5 PCI-Express 3.0x8 ,DVI-D+HDMI+DP desktop PC Graphics Card (RX550-4G D5 TD)",219.50
ASUS,ASUS GeForce GTX 560 Ti (Fermi) 1GB GDDR5 PCI Express 2.0 x16 SLI Support Video Card ENGTX560 TI DCII TOP/2DI/1GD5,280.00
EVGA,"USEDLIKENEW EVGA GeForce RTX 2080 Ti XC GAMING, 11G-P4-2382-KR, 11GB GDDR6, Dual HDB Fans & RGB LED","1,711.30"
,GTX1050Ti Graphics Card 1GB DDR5 Desktop Computer Graphics Card with HDMI DVI Port,139.99
HSCCGI,HSCCGI GTX750Ti 2GB 128Bit GDDR5 Graphic Card Video Card GPU DirectX 12 PCI Express3.0 x11 DVI-D/VGA/HDMI,159.99
GIGABYTE,"GIGABYTE Geforce RTX 2060 6G Graphics Card, 2 x WINDFORCE Fans, 6GB 192-Bit GDDR, GV-N2060D6-6GD Video Card",759.99
ZOTAC,"ZOTAC GeForce RTX 3060 ZhangYu Niang Customized Version OC-X (LHR) Video Card,12GB 192-bit GDDR6 PCI Express 4.0 x16,1792MHz Core Frequency,1×HDMI2.1 Interface, 3×DisplayPort1.4a Interface",899.98
GIGABYTE,GIGABYTE GeForce RTX 2060 UDV OC D6 6GB (JC Hyun),750.00
AMD,"RX550 Cool Energy 4G V3 DDR5 1071/6000MHz DP HDMI DVI PCI-Express 3.0 128-Bit Graphics Card, For Gaming, Office Video Card",227.26
,"EVGA GeForce GTX 970 04G-P4-2974-KR 4GB SC GAMING w/ACX 2.0, Silent Cooling Graphics Card Double fan",399.00
,SZMZ GeForce GTX 960 DirectX 12 GTX 960 GAMING 4G 4GB 128-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,359.99
GTCODESTAR,GIGABYTE GeForce GT 1030 2GB GDDR5 PCI Express 3.0 x16 Video Card GV-N1030OC-2GI,158.00
ASUS,ASUS Dual GeForce GTX 1650 DUAL-GTX1650-4G 4GB 128-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card,599.99
ASUS,"ASUS GT710-SL-1GD5-BRK - Graphics card - GF GT 710 - 1 GB GDDR5 - PCIe 2.0 low profile - DVI, D-Sub, HDMI - fanless",72.98
MAXSUN,MAXSUN GeForce GTX 1050 Ti DirectX 12 GTX 1050 Ti TF4GM4 4GB 128-Bit GDDR5 PCI Express 3.0 x16 Standard ATX Video Card Gaming Graphics Card GTX 1050TI  GPU,349.00
GIGABYTE,"GIGABYTE GeForce GTX 1050 Ti OC Low Profile 4GB Video Card, GBTGV-N105TOC-4GL",342.79
"PNY Technologies, Inc.",PNY GeForce FX 5500 128MB DDR PCI Video Card VCGFX55PPB,153.96
DELL,New Dell Inspiron 1720 Series Nvidia GeForce GS 8400M 128MB DDR2 Video Card With Heatsink YY636 N43-02 FP363 CN-0FP363,16.99
,GENUINE FOR Dell ATI Radeon HD 6670 1GB PCI-E (HDMI VGA DVI) Video Card 8F60V,88.97
MSI,MSI GeForce GT 730 Fermi DDR3 128-bit 2GB DirectX 12 (N730 2GD3V3),72.98
Corn Electronics,"CORN GTX 960 128-Bit 2GB GDDR5 Graphic Card with dual fans DirectX11 Video Card GPU PCI Express 3.0 DP/DVI-D/HDMI,Play for LOL,PUBG,OW,Apex,CSGO etc.",209.99
VisionTek,"Visiontek Radeon HD 5450 2GB DDR3 (DVI-I, HDMI, VGA), 900356",75.59
"PNY Technologies, Inc.",PNY NVIDIA NVS 300 x16 DVI and VGA Display Video Card Business Graphics Board,67.99
MSI,MSI GeForce GT 730 Fermi DDR3 4GB DirectX 12 (N730-4GD3V2),107.99
Sapphire Tech,Sapphire Radeon R7 250X Graphic Card - 950 MHz Core - 1 GB GDDR5 - PCI Express 3.0 - Dual Slot Space Required,194.00
Corn Electronics,"EZDIY-FAB RGB GPU Holder 5V 3-Pin Colorful RGB Graphics Card GPU Support Video Card Holder Bracket, Video Card Sag Holder/Holster Bracket- 309-1",32.99
MSI,MSI GeForce GTX 560 (Fermi) 1GB GDDR5 PCI Express 2.0 x16 SLI Support Video Card N560GTX Twin Frozr II/OC,294.00
GIGABYTE,Gigabyte GeForce GT 710 1GB Graphic Cards and Support PCI Express 2.0 X8 Bus Interface. Graphic Cards GV-N710D5-1GL REV2.0,67.50
yeston,Yeston RX560-4G D5 LP Graphics Cards Radeon Chill 4GB Memory GDDR5 128Bit 6000MHz VGA + HD + DVI-D GPU,269.19
EVGA,"EVGA GeForce RTX 2080 Super FTW3 Hybrid Gaming, 8GB GDDR6, RGB LED Logo, iCX2 Technology, Metal Backplate + PowerLink 08G-P4-3288-Kp","1,799.99"
,"GIGABYTE Geforce RTX 2060 6G Graphics Card, 2 x WINDFORCE Fans, 6GB 192-Bit GDDR, GV-N2060D6-6GD Video Card",759.99
MSI,MSI GeForce GTX 1660 DirectX 12 GTX 1660 VENTUS XS C 6G OCV1 6GB 192-Bit GDDR5 PCI Express 3.0 x16 Video Card,577.29
HP,Hpe Quadro Rtx 4000 Graphic Card - 8 Gb Gddr6,"1,098.53"
,New GeForce FX5500 256 MB AGP 4X 8X Desktop Video Graphics Card Vga Nvidia Chipset,58.79
GIGABYTE,"GIGABYTE AORUS GeForce RTX 3090 XTREME WATERFORCE 24G Graphics Card, WATERFORCE All-in-One Cooling System, 24GB 384-bit GDDR6X, GV-N3090AORUSX W-24GD Video Card,NOT LHR","3,513.64"
MSI,MSI Gaming Radeon RX 6600 XT 8GB GDDR6 PCI Express 4.0 ATX Video Card RX 6600 XT GAMING X 8G,"1,044.99"
AMD,AMD Radeon RX 5700 XT 8GB GDDR6 256-Bit up to 1905 MHz | RX5700XTDE PC4002,"1,498.66"
GIGABYTE,GIGABYTE GeForce GT 630 1GB DDR3 PCI Express 2.0 x16 Video Card GV-N630-1GI,180.00
GIGABYTE,GIGABYTE Eagle GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 ATX Video Card GV-N307TEAGLE-8GD,"1,389.99"
GIGABYTE,"GIGABYTE NVIDIA GeForce GT 1030 Low Profile 2G Computer Graphics Card, GV-N1030D5-2GL",124.00
EVGA,"EVGA GeForce GTX 1080 Ti FTW3 GAMING, 11G-P4-6696-KR 11GB, GDDR5X, iCX Technology - 9 Thermal Sensors & RGB LED G/P/M Video Graphics Card","1,389.05"
MSI,MSI GeForce GT 710 1GB DirectX 12 GT 710 1GD3H LPV1 64-Bit DDR3 PCI Express 2.0 x8 HDCP Ready Low Profile Video Graphics Card,84.98
,2GB Low Profile PCIe x16 Small Form Factor SFF Video Graphics Card Single Slot,129.99
MAXSUN,MAXSUN GeForce GT 730 DirectX 12 730HHII2G 2GB 128-Bit DDR3 PCI Express 2.0 x16 Standard ATX Video Card HDMI+DVI+VGA,119.00
,FOR Dell ATI Radeon HD 2400 Pro 256MB Low Profile Video Card YP477 XX347,29.41
,MAXSUN GeForce GT 730 DirectX 12 730HH4G 4GB 128-Bit DDR3 PCI Express 2.0 x16 Standard ATX Video Card HDMI+DVI+VGA,159.99
ASUS,ASUS Gaming GeForce GTX 1660 SUPER Overclocked 6GB Dual-fan Edition HDMI DP DVI Gaming Graphics Card (GTX1660S-O6G-GAMING),676.25
ASUS,ASUS GeForce GT 1030 2GB Phoenix Fan OC Edition HDMI DVI Graphics Card (PH-GT1030-O2G),139.94
MSI,MSI Gaming GeForce RTX 3060 Ti 8GB GDDR6 PCI Express 4.0 x16 Video Card RTX 3060 Ti Gaming Z TRIO  8G LHR,"1,049.99"
EVGA,"EVGA GeForce GTX 1080 Ti FTW3 HYBRID GAMING, 11GB GDDR5X, HYBRID & RGB LED, iCX Technology - 9 Thermal Sensors Graphics Card 11G-P4-6698-KR","1,392.00"
GIGABYTE,GIGABYTE AORUS GeForce RTX 3060 ELITE 12GB GDDR6 PCI Express 4.0 ATX Video Card GV-N3060AORUS E-12GD (rev. 2.0) (LHR),889.88
GIGABYTE,"GIGABYTE GeForce GTX 1660 Ti OC 6G Graphics Card, 2 x WINDFORCE Fans, 6GB 192-Bit GDDR6, GV-N166TOC-6GD Video Card",637.67
MSI,MSI Suprim GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 ATX Video Card RTX 3070 SUPRIM 8G LHR,"1,309.00"
PowerColor,PowerColor AMD Radeon RX 6700 XT AXRX Gaming Graphics Card,"1,299.99"
GIGABYTE,GIGABYTE Gaming GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 x16 ATX Video Card GV-N308TGAMING OC-12GD,"2,134.91"
AG,GIGABYTE AORUS GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 ATX Video Card GV-N307TAORUS M-8GD,"1,690.00"
GIGABYTE,GIGABYTE Gaming GeForce RTX 3080 Ti 12GB GDDR6X PCI Express 4.0 x16 ATX Video Card GV-N308TGAMING OC-12GD,"2,134.91"
